uid_vk,uid_inst
23961327,1559166104
24076011,1930286263
24083922,720218220
24096712,472712212
24102912,473422793
24104521,767103829
24110720,2153277699
24122238,295001701
24144980,218942498
24169399,255977778
24191252,417938058
24196942,1163376018
24243056,221838290
24245390,226393226
24253007,1342884683
24272136,285429289
24272190,1490630688
24290987,220108256
24312727,1053355158
24327283,193467005
24331775,176454984
24359250,275134043
24366847,258734515
24385846,566888798
24412188,788385222
24427263,3170894187
24449814,432788692
24455249,357203339
24488551,206530223
24491502,1431654699
24512664,3042194729
24518511,1120665098
24521487,826917827
24541962,515732836
24566868,289040587
24571839,359614958
24588718,581716550
24592047,43159924
24634467,1433091769
24647964,322261070
24663655,288942294
24689659,512246442
24709671,1172918493
24727998,940713615
24779660,527795071
24787166,1565458612
24795853,492722475
24804911,1488097595
24809381,256698266
24813580,1580926574
24816140,1514700318
24844316,35340915
24847599,581268252
24848072,1246188521
24877396,178200257
24888982,1600918130
24906707,1142709194
24939023,1036234811
24963074,1286595041
25013835,501568371
25021578,316314914
25022624,296796355
25025419,644386326
25042914,173751024
25060676,1049289624
25065713,1510754647
25071321,565039418
25114871,1759187306
25119075,2271668994
25129514,360740332
25184599,374559517
25186184,3998894435
25207051,1646584064
25236683,1691889362
25238133,477260251
25256319,1425323264
25297540,3321831787
25298580,497270982
25345947,1403432443
25365565,1508967971
25367716,1422235112
25385909,1527145924
25388162,416585867
25398867,1426809271
25429253,1434652089
25429846,778301299
25436243,2134267458
25452259,1570383168
25476770,318282770
25492739,454572255
25511123,614646040
25515316,4479714492
25519926,1510357016
25527447,331062800
25534614,1296649331
25547910,1564174219
25556798,995445458
25568122,1743182100
25602918,334495786
25606848,2132319863
25610777,1694663235
25620453,329791097
25630169,558646152
25637175,687965918
25657667,262373879
25673768,1481816337
25682934,2914505835
25690129,1446261864
25693739,262937146
25699532,793250830
25785960,723702857
25800518,1435750280
25802046,395387454
25818522,1287239997
25866733,651197150
25873638,570840867
25877856,606845002
25878522,520626742
25883747,2006820814
25905452,1108394287
25918654,3418636884
25929753,1398799993
25932890,1400460746
25937382,1083509081
25937579,1186159090
25958621,614646762
25966899,1459160354
26030832,993923880
26064113,1037471960
26066469,235485831
26069938,1706633165
26083662,672649012
26138174,970570210
26176189,462418937
26196204,375196187
26201117,1938157784
26211948,1442278135
26213462,251727493
26223648,337042112
26232983,286647640
26235086,217440877
26293803,1682788749
26324462,527829238
26331305,463645457
26343613,629295008
26349201,991717984
26350151,2102188901
26355253,314984417
26361043,1058623853
26361353,326428566
26362617,1624372163
26370320,2910303737
26385394,631493138
26415038,1160012909
26417895,1208344846
26439332,461045205
26452056,985958118
26477511,1800331325
26483979,2235480190
26486807,716757626
26487601,199298194
26508105,284922329
26509489,651111799
26514037,3249001001
26515924,569423995
26522768,284446312
26524641,513502676
26527943,1439914055
26532032,1151542861
26543832,262403206
26630976,196303460
26659502,562096933
26664809,292135740
26687658,1395285768
26702716,904824161
26705566,498061881
26719495,3508460000
26722264,258728496
26723975,2938254962
26729651,398165119
26734670,567755080
26738546,2421849484
26757934,2022979587
26764128,251890999
26764916,324893946
26769592,253054437
26807293,252529108
26808641,234065954
26811292,2016737548
26817843,1506360416
26827895,613981691
26840234,1644480871
26846606,3304290954
26852480,1805969517
26865839,584792782
26866287,491995486
26868580,3049222712
26870425,2860865050
26882909,594821051
26884310,324956703
26899910,352502019
26903474,334576937
26908876,552073319
26914300,324806469
26918608,32080212
26919395,48949835
26940527,916310908
26945472,528244103
26971076,1207262055
26984004,483191644
26992046,2403080500
27013450,252977571
27020572,1114416891
27024272,3948884216
27051647,316353512
27072212,1811540331
27077058,422519713
27083067,3564808935
27096220,1326542483
27104344,1729166510
27108189,3245699564
27122803,30870632
27127424,251607020
27138450,1964534754
27156630,306673184
27161415,225747033
27166020,1121090447
27174741,338363919
27175925,1277091263
27177986,1604509102
27180703,1632432786
27183097,933382385
27183099,271610118
27188222,361296361
27216556,2228537471
27217520,346549397
27225133,278601471
27258346,1499497016
27269628,1590738194
27271910,339063041
27291024,616133355
27329061,2264394867
27337623,1556567629
27364923,3425633145
27373720,466447880
27378294,297007860
27391074,855584696
27430908,359240778
27443235,516537079
27459659,502672392
27463811,565121380
27476807,1723338119
27495472,1565795045
27519263,1559392595
27537443,1149535429
27542101,1361028892
27572254,197938980
27584358,314699783
27584593,917245743
27585555,1365569927
27594262,1163734393
27596683,565522279
27604917,1621227577
27605992,287544202
27624433,307372473
27628133,1365411107
27629862,2365333155
27631335,1536804667
27664047,1479967039
27665241,1643599327
27677804,2314518460
27689348,4063133081
27700131,254077646
27702550,1387852991
27781464,1215693814
27829774,1982526030
27855101,564089398
27908969,2210044657
27909566,223464843
27913450,286228632
27913970,588484519
27922657,3118093981
27955844,215327671
27969596,1267380562
27969941,936797156
28041861,864793993
28045079,1465874650
28047798,239958269
28052843,410195411
28072031,463491089
28085038,1496567523
28095956,402128089
28131774,500142061
28154235,1219399929
28155675,32015720
28182453,438482507
28303427,4197660997
28304926,540635475
28313864,1488359593
28322882,643186310
28334639,1512425167
28338824,343659275
28347710,1000333754
28348994,357399614
28349285,654862467
28350726,796212199
28364132,384294659
28409564,1358308533
28445787,1441191078
28461398,576495119
28461799,2749857589
28465502,256985834
28469725,287576228
28503040,613216939
28510488,1591914066
28530442,281286988
28536558,297350812
28536612,1247417516
28578023,408750602
28605654,502844268
28624505,2884661386
28628023,1721394805
28635097,550011901
28646305,2462458331
28655765,2306181333
28661829,331242277
28685491,564936750
28691844,1461718565
28700341,202322642
28710615,951055385
28711962,1598050816
28738226,374917441
28746045,549128226
28772988,862378789
28801362,328871359
28808664,1421808242
28839901,456397618
28858427,373052904
28863643,570841182
28866846,560493073
28867730,176016889
28931223,2292678621
28936491,104962523
28963447,1391003880
28972361,453220441
28975927,1517258913
29035711,326472998
29055254,180056080
29056228,3011410143
29074240,283571637
29138363,322636047
29151210,4773180440
29151732,2097646234
29156231,7722835
29168472,376362715
29187092,1193821197
29196342,540609669
29215670,2139928388
29230271,844609281
29257317,32331311
29260234,2355340220
29271324,1416988178
29271612,359613302
29282246,9918415
29285915,307333120
29289573,4551085313
29304290,317435407
29306514,354540604
29311081,22046242
29311152,351254333
29314597,1369722840
29324720,1279576748
29350485,3032970993
29366421,1470213267
29439823,895956493
29449806,204827283
29453954,3484767845
29456619,201534595
29458040,913509657
29458552,3875375337
29470087,1476960791
29486725,602398336
29490148,315347506
29492118,2058005613
29576023,712020595
29586123,374702814
29616832,1466231401
29624599,585838340
29630894,474265318
29638502,1646886420
29653274,694964256
29659632,463419563
29660570,1513575081
29683904,1650998698
29714216,244300751
29724328,334371013
29744054,3516981500
29753835,869953668
29759523,2251335516
29760150,1091427076
29763952,1068706890
29784692,366099582
29785581,1444059556
29786763,282984919
29803006,3259810875
29832075,2238024711
29857214,3922822941
29859867,2047556326
29870188,2244113404
29876081,1499814345
29881309,1533147305
29899178,1723289826
29938179,401283777
29946557,609994361
30002211,1421267966
30009787,1337009963
30052703,2133867561
30057630,1491345007
30061604,1133414221
30072944,1797684931
30104172,1917291261
30105932,840555468
30116118,1484733959
30117859,742438364
30121288,1509184461
30142273,1255694146
30146450,187318681
30165482,23417351
30207083,220788023
30211519,1180480821
30212653,2102677928
30230537,3012287609
30273296,561937082
30279106,3299874311
30310518,350710244
30319214,1395034771
30319369,1285104205
30322488,39423000
30377337,1795545856
30386783,424085459
30394546,585996403
30404899,645568681
30408971,375956376
30411561,800517909
30414837,523615140
30423527,1381750323
30452176,726613676
30452572,352889291
30470937,389857809
30493954,1776732052
30505604,1469012308
30521070,420274957
30525612,203273494
30530790,201807869
30545372,3203395390
30546213,318874654
30562808,226997253
30616569,328448196
30650785,1321491364
30652906,538352868
30654825,1442219532
30668437,233479794
30706563,383950181
30728138,1460732268
30728350,239506505
30742950,608052948
30776221,1995827074
30783485,1324603651
30784567,475426201
30789823,429818914
30809335,252619357
30853807,3486116716
30858331,4130556029
30865519,1438257742
30881943,1171478456
30904074,347583992
31037024,377009149
31051715,399288435
31110464,373929408
31111395,1333023995
31118988,2284886704
31119107,1033347624
31124366,1566003432
31145397,413945653
31148751,1551405233
31155743,196715477
31158586,349138417
31189138,564771362
31189923,325044634
31198005,1551251461
31204648,324018049
31245684,337768484
31247980,1393192831
31249016,649755120
31251353,1651918120
31252775,2071164507
31252938,910518853
31270380,608955724
31275781,1337260449
31282313,494101212
31286095,1805596174
31321744,477986819
31339621,1467106963
31361951,1905812975
31362412,976130138
31372826,1820973702
31387038,536673240
31392371,1591250695
31422813,1796329585
31493087,360004938
31508585,1949273779
31517011,2212924560
31531314,384080212
31539621,230959859
31614359,1469141517
31630798,1480663766
31631219,1403858463
31632176,250909373
31633311,1375633026
31634402,333424445
31637693,510039208
31657242,1351574303
31662996,428978997
31671851,541148494
31694924,4485750518
31704210,1743967976
31734149,357425083
31804994,1225737390
31816509,269362265
31819009,1225517092
31821126,1820924127
31834748,1223740397
31843709,617438166
31868503,1625322583
31918823,1537236188
31940522,1438036008
31940935,1487149541
31961973,1928755246
31991100,3064679116
32031572,1015616905
32045748,1628307271
32049517,657953978
32052110,588435983
32081528,1678913882
32090299,231993701
32108278,370339692
32110763,294239295
32134495,342665213
32159492,1535604879
32178554,1289098862
32188478,1472356563
32197996,1284573558
32201125,736606029
32201171,318346534
32216006,848579840
32255105,577413933
32266780,225499155
32280954,4030717242
32283309,266333196
32300795,1337183585
32337741,1057666715
32347314,477865993
32352032,1405781953
32359790,479269454
32365120,371154300
32378862,256968072
32410058,1422239734
32414003,554648344
32440393,570735967
32443744,366459639
32453756,588179658
32489072,352404290
32500388,308528285
32514790,523113316
32567131,337340676
32578742,472420210
32590069,1028898845
32621708,1612520637
32635943,1411967981
32671314,973427445
32686407,2325110914
32703035,185102989
32746686,2018556580
32751005,1286768939
32755295,3800017026
32785276,3120264227
32794720,1548369715
32807302,1379883264
32830431,1413815997
32859134,1240186517
32873267,3125146033
32887638,275895131
32896687,723426301
32907181,429079686
32934554,1987539402
32967167,2305022784
32995150,612218755
32995614,1165278017
33000972,3666112855
33010156,830339552
33022618,306938890
33026383,473943396
33030949,1497329716
33049952,1460535574
33054591,787118729
33054974,2256234614
33062855,1413384540
33098869,623025648
33108068,1703181702
33116062,534148915
33122388,748941395
33122784,335149059
33154657,1438899585
33159019,222520821
33163039,303379250
33166027,794294576
33170536,346460468
33174420,2022145528
33175894,522116650
33191431,1240993967
33204576,260475873
33259211,1573301930
33263615,534832041
33294466,3280165317
33331021,1479972992
33343897,1477732364
33351425,2258762658
33362222,1029852682
33365614,1683534411
33367904,193854475
33379887,898209042
33381023,2233318092
33394329,1430203281
33427033,716235935
33434825,1132921037
33435259,576477407
33435700,1562837983
33441965,577590727
33457936,641413097
33459230,289598642
33480854,3272474619
33488873,2078246575
33518417,1294455843
33522290,538275751
33531602,412805131
33551536,1573823001
33589527,1272158022
33590455,476548056
33603319,1348317286
33613103,363168004
33650838,297551639
33675160,998009780
33765445,1225885709
33772199,702307098
33822731,1569647248
33827906,3970486047
33837575,278369028
33845034,250246608
33862076,1409446079
33895192,406045531
33934386,741974158
33995202,1388089479
33996621,210755646
34020963,943268675
34034813,1545937493
34040794,2974427561
34063721,842649760
34084429,504877082
34127909,1536628747
34129879,1580130983
34131707,322380974
34138361,1491838135
34143127,928154214
34164398,2121268821
34169741,4399317957
34171613,1485776615
34182778,1994023277
34195907,1673709499
34205527,381813426
34211442,1538212380
34220222,673714252
34230300,1026873992
34236373,617597005
34242815,1484780476
34243771,1419406978
34244431,323096062
34271687,1538623700
34319731,1435998280
34335947,1028743252
